"datetime","city","state","country","shape","duration (seconds)","duration (hours/min)","comments","date posted","latitude","longitude"
"2010-08-30 20:43:00","spring hill","fl","us","fireball","300.0","5 minutes","One round ball of fire floating over Spring Hill&#44 Florida","2010-11-21 00:00:00","28.5555556","-82.4505556"
"2002-07-26 21:00:00","north bennington","vt","us","disk","360.0","6 minutes","we were standing outside in the dark&#44 when all of sudden we looked up and saw what appeared to be an airplane&#44 but after we took a seco","2002-08-16 00:00:00","42.9302778","-73.2430556"
"1995-05-14 03:00:00","lake forest","il","us","unknown","300.0","5 mins","3 AM.  Delivering papers 1 block north of Fort Sheridan&#44 off Sheridan Rd.  Dark&#44 floating&#44 soundless UFO floats across sky.","1999-05-24 00:00:00","42.2586111","-87.8405556"
"2012-08-11 16:20:00","henderson","nv","us","light","5.0","5 seconds","Gave me chills.","2012-12-20 00:00:00","36.0397222","-114.9811111"
"2013-08-06 23:40:00","fayetteville","nc","us","triangle","120.0","1-2 minutes","9 to 10 black triangular objects moving at low speed and altitude &amp; a low muffled sound.","2013-08-30 00:00:00","35.0525","-78.8786111"
"2005-01-04 23:20:00","harrisburg","nc","us","diamond","120.0","0:02:00","Extremely brilliant multi-colored symmetrical light source no sound hovering 1.5 minutes low in sky moving off at moderate velocity","2005-01-11 00:00:00","35.3236111","-80.6561111"
"2004-09-21 21:00:00","hartville","mo","us","light","2700.0","45 minutes","Single object emitting multi-colored light - red&#44 green&#44 white&#44 blue in a static position in the western sky at about 30 desgrees up fr","2004-09-29 00:00:00","37.2508333","-92.5102778"
"2004-06-11 01:50:00","pawtucket","ri","us","other","600.0","10 min","The aircraft was hovering in the sky and then another one came and got next to it and they jsut dissapeared","2005-06-20 00:00:00","41.8786111","-71.3830556"
"1976-08-15 21:00:00","fort alexander (canada)","mb","ca","circle","3600.0","1 hour","Gold colored globes","2001-04-01 00:00:00","50.610446","-96.298722"
"2003-10-25 22:00:00","san lorenzo","ca","us","changing","900.0","15 minutes","Tubular shaped thing&#44that changed shape and seemed to navigate its directions was flying over my home. several witnesses","2003-10-31 00:00:00","37.6811111","-122.1233333"
"2002-12-31 16:40:00","phoenix","az","us","other","600.0","10 minutes","A silent&#44 silver bell-shaped metallic object which emitted an orange glow was observed in the afternoon by 3 persons in Phoenix&#44 AZ.","2003-03-21 00:00:00","33.4483333","-112.0733333"
"1999-12-08 17:40:00","seattle","wa","us","light","5.0","5sec","intense blue light travelling se across entire sky","1999-12-16 00:00:00","47.6063889","-122.3308333"
"2012-10-12 08:25:00","bessemer","pa","us","circle","300.0","5 minutes","Bright orange circles","2012-10-30 00:00:00","40.9747222","-80.4938889"
"1999-10-19 07:35:00","everson","wa","us","other","1500.0","20-25 min","looked like jet trail coming straight down like plane crashing.  Stopped and two more appeared in other same vacinity different angles.","1999-11-02 00:00:00","48.9202778","-122.3413889"
"2010-09-29 22:00:00","krum","tx","us","light","21600.0","5-6 hrs","one giant bright light and numerous small white lights the size of stars in Krum&#44 Texas.  ((NUFORC Note:  Stars??  PD))","2010-11-21 00:00:00","33.2613889","-97.2377778"
"1999-05-15 01:00:00","fair grove","mo","us","disk","300.0","5 minutes","2 saucers appeared to dance in the sky then drop and suddenly shoot straight up to the left and right then disappear","1999-06-23 00:00:00","37.3838889","-93.1511111"
"2012-06-22 20:30:00","anaheim","ca","us","circle","180.0","2 -3 minutes","We were at Disneyland walking around and I noticed a round orange sphere/UFO moving very slow in the sky.  It was an odd orange color w","2012-07-04 00:00:00","33.8352778","-117.9136111"
"2006-04-30 14:11:00","gold coast (australia)","","au","teardrop","36.0","36 seconds","UFO sighting while surfing.  ((NUFORC Note:  Report from student.  PD))","2006-05-15 00:00:00","-28.00029","153.430878"
"1963-08-23 22:00:00","broadalbin","ny","us","light","600.0","10 min","I was 13 at the time and had a great interest in aviation&#44and still do with 32 yrs under my belt with USAirways.I was walking home and","2004-01-17 00:00:00","43.0586111","-74.1969444"
"2003-12-16 18:00:00","brookline","ma","us","light","5.0","5 seconds","fading object","2003-12-19 00:00:00","42.3316667","-71.1216667"
"2000-09-15 19:00:00","glenwood","il","us","triangle","300.0","5 minutes","Triangular object with very bright lights hovers over suburb&#44 then vanishes.","2000-09-21 00:00:00","41.5425","-87.6022222"
"1978-06-01 14:00:00","georgia coast (90 miles off shore)","ga","us","diamond","7200.0","2 hours","1978 Atlantic Ocean Sighting","2007-04-27 00:00:00","33.987953","-84.270372"
"1956-06-15 12:15:00","san francisco","ca","us","other","180.0","2-3 min","I saw a football shaped&#44 silver metalic object&#44very high&#44going very fast.","2000-04-15 00:00:00","37.775","-122.4183333"
"2010-08-06 22:10:00","keene","nh","us","light","3.0","3 seconds","4 to 5 lights traveling in formation from the northwest to the southeast and looked like dim spotlights in the sky.","2010-08-24 00:00:00","42.9336111","-72.2786111"
"2013-07-15 22:30:00","marlton","nj","us","fireball","600.0","~10 minutes","3 separate low flying fireballs traveling across the sky 2-4 min apart","2013-07-22 00:00:00","39.8911111","-74.9222222"
"1968-06-30 10:00:00","auburn","ma","us","other","720.0","12 minutes","UFO sighting outside of window hovering 25 feet away","2012-10-30 00:00:00","42.1944444","-71.8361111"
"2011-10-30 20:00:00","ripon","ca","us","chevron","10.0","10 seconds","large V shaped craft.","2011-12-12 00:00:00","37.7416667","-121.1233333"
"2003-11-04 06:15:00","phoenxiville","pa","us","circle","1800.0","30 minutes","The objects were flying around.","2003-11-26 00:00:00","40.130382","-75.514913"
"1994-11-16 19:15:00","petoskey","mi","us","triangle","1200.0","20+min.","Object changed shape&#44 color and path.","2003-03-21 00:00:00","45.3733333","-84.9552778"
"2010-06-26 05:05:00","ozark","ar","us","unknown","300.0","5 minutes","We observed a rapidly moving light in the morning that was only outshone by the moon and sun.","2010-07-06 00:00:00","35.4869444","-93.8275"
"2011-12-06 20:34:00","fresno","ca","us","unknown","20.0","15-20 seconds","My first sighting of a UFO","2011-12-12 00:00:00","36.7477778","-119.7713889"
"2004-08-30 18:30:00","cocoa beach","fl","us","oval","7200.0","2 hrs","lights in the daylight sky at the time of the Atlas rocket launch on the 31st of Aug.","2004-09-09 00:00:00","28.3197222","-80.6077778"
"2012-07-04 22:30:00","sedro woolley","wa","us","light","300.0","5 minutes","2 orange lights and 1 red. 3 in total","2012-08-05 00:00:00","48.50389","-122.23611"
"2002-01-13 00:30:00","barrington hills","il","us","light","60.0","1 minute","Unusually low&#44 flying object&#44 with bright lights hovering just above trees","2002-01-29 00:00:00","42.1686111","-88.2575"
"2002-06-18 21:00:00","laconia","nh","us","unknown","1800.0","15-30 mins","Observed jet fighters discharging flares over the White Mountain area of NH","2002-07-01 00:00:00","43.5277778","-71.4708333"
"2013-01-17 17:24:00","ferrisburg","vt","us","triangle","300.0","5 minutes","Triangle shape object with 6 to 8 lights in my photos.","2013-02-04 00:00:00","44.20561","-73.246234"
"2002-01-26 18:52:00","antioch","ca","us","fireball","30.0","30 seconds","Fireball Frequesntly Seen In Antioch CA","2002-02-22 00:00:00","38.005","-121.8047222"
"2007-07-29 01:25:00","kirkcaldy (uk/scotland)","","gb","circle","600.0","10 mins","unexplained atmospheric conditons","2007-08-07 00:00:00","56.116667","-3.166667"
"2001-01-06 18:30:00","woodinvile","wa","us","light","10.0","10sec","Flashing light","2001-02-18 00:00:00","47.754265","-122.163458"
"2013-12-24 21:15:00","rutland","ma","us","circle","600.0","10 minutes","Unexplained saucerlike aircrafts in Massachusetts","2014-01-10 00:00:00","42.3694444","-71.9486111"
"2013-10-12 13:00:00","owego","ny","us","disk","120.0","2 minutes","2 Flying discs over Owego&#44 New York&#44 USA.","2013-10-14 00:00:00","42.1033333","-76.2625"
"2006-04-17 21:15:00","houston","tx","us","oval","30.0","less than 30 seconds","Two light yellowish white luminescent oval objects moving in a straight path at an apparent high speed","2006-05-15 00:00:00","29.7630556","-95.3630556"
"1998-11-19 07:00:00","montverde","fl","us","oval","180.0","2-3 minutes","What we saw was not exactly oval&#44 but larger at the top.","1999-01-28 00:00:00","28.6","-81.6741667"
"2009-07-04 22:38:00","chester","wv","us","light","420.0","7 minutes","Observed steady&#44 stationary red light in the sky for several minutes; pulsed &amp; disappeared in 3-4 seconds","2009-08-05 00:00:00","40.6130556","-80.5630556"
"2010-08-25 22:00:00","hudson","sd","us","triangle","1800.0","over 30 min.","this is a huge triangle shape ufo with one big light and three smaller lights","2010-08-30 00:00:00","43.1302778","-96.4538889"
"2009-01-15 21:00:00","commack","ny","us","light","2.0","2 seconds","Bright green&#44 meteor-like object travelling at high rate of speed over residential neighborhood.","2009-04-14 00:00:00","40.8427778","-73.2933333"
"2008-04-10 21:10:00","apollo","pa","us","other","60.0","1 minute","Unknown craft over Western PA","2008-06-12 00:00:00","40.5813889","-79.5666667"
"2006-11-19 05:00:00","hattiesburg","ms","us","light","240.0","4 minutes","LIGHT MOVING SLOWLY IN WESTERN SKY AT 5:30AM MOVING TO THE NORTH W/O ANY TRAILS","2006-12-07 00:00:00","31.3269444","-89.2902778"
"2008-05-05 01:00:00","melbourne (australia)","","au","formation","5.0","5 seconds","formation of white lights travelling fast.","2008-06-12 00:00:00","-37.813938","144.963425"
"1978-06-15 23:00:00","madera","pa","us","fireball","600.0","10 minutes","Orange/yellow sphere of light without sound and traveled at intense accelleration with intelligence","2003-07-16 00:00:00","40.8283333","-78.4352778"
"2003-01-19 01:00:00","conway","ar","us","light","3600.0","1 hour","At times it would &quot;split up&quot; although the second light never moved very far from the initial one.","2004-01-22 00:00:00","35.0886111","-92.4419444"
"2012-01-06 21:05:00","wake forest","nc","us","light","300.0","5 minutes","5 red/orange lights high up in the sky moving east above target in wake forest nc","2012-01-12 00:00:00","35.9797222","-78.51"
"2012-03-24 21:30:00","mottingham (uk/england)","","gb","light","10.0","10 seconds","A flash then bright star then disappeared then reappeared in the east sky with out moving","2012-05-13 00:00:00","51.435475","0.041365"
"2003-03-13 23:00:00","panama city","fl","us","chevron","15.0","10-15 seconds","Three boomerang shaped objects hover the ocean.","2003-04-22 00:00:00","30.1586111","-85.6602778"
"2003-03-05 19:15:00","rollingsford","nh","us","light","120.0","2 minutes","Blue lights seen in New Hamshire","2003-05-13 00:00:00","43.236196","-70.820335"
"1975-04-18 07:40:00","waterford","pa","us","disk","1020.0","17 minutes","I saw what I thought was a small odd looking plane but realized as it got closer it was no plane.","2006-05-15 00:00:00","41.9427778","-79.9847222"
"2001-06-14 20:45:00","suwanee","ga","us","changing","60.0","1 minute","Flattened cylindrical object floating through the sky.","2001-08-05 00:00:00","34.0513889","-84.0713889"
"2007-03-29 21:15:00","canton","mi","us","formation","180.0","2 - 3 minutes","Two pulsing lights traveling in perfect formation","2007-04-27 00:00:00","42.3086111","-83.4822222"
"1999-05-31 19:15:00","colorado springs","co","us","cylinder","600.0","10min+","Was heading to the store at 1900 hrs saw a non plane like craft going North to South glowing whiteish observed with Bino&#39s def. not a p","2002-09-19 00:00:00","38.8338889","-104.8208333"
"2011-09-12 14:45:00","la porte","tx","us","circle","300.0","5 minutes","Bright white circular object flying around in broad daylight","2011-10-10 00:00:00","29.6655556","-95.0191667"
"2003-09-24 11:30:00","ann arbor/ypsilanti","mi","us","cigar","600.0","10 minutes","Large object&#44 slow moving&#44 very large near Packard St. in Ypsilanti MI.","2003-09-28 00:00:00","42.280031","-83.74343"
"1998-08-20 00:00:00","san antonio","tx","us","fireball","60.0","1 minute","It was a clear midnight&#44 and a friend of mine were leaving from work.  As we were heading to our cars&#44 we were talking and not paying a","2002-07-30 00:00:00","29.4238889","-98.4933333"
"2000-11-28 19:00:00","peoria","il","us","light","6.0","5 to 6 seconds","saw eight total lights in wide V formation for 5 seconds and then they disappeared.","2000-12-02 00:00:00","40.6936111","-89.5888889"
"2013-01-12 21:00:00","biggar (south lanarkshire) (uk/scotland)","","gb","sphere","21600.0","6 hours","Strange lights in the sky.","2013-02-04 00:00:00","55.616667","-3.516667"
"2001-12-01 22:20:00","winfield","ks","us","cylinder","180.0","3 min. approx.","We saw an object made up of streaming light that was approximately 1 1/2 miles long that made no sound.","2001-12-05 00:00:00","37.2397222","-96.9952778"
"2004-10-13 00:00:00","white hall","ar","us","triangle","300.0","5 minutes","ufo spoted near chemical weapons disposal base .","2004-10-27 00:00:00","34.2738889","-92.0908333"
"1966-07-15 22:00:00","cold springs","ny","us","unknown","21600.0","one evening","A Strange Night At Summer Camp... 500 Lights On Object0: Yes","2012-09-24 00:00:00","43.1327778","-76.2572222"
"2005-11-03 17:21:00","citrus heights","ca","us","sphere","60.0","1 minute","Stationary sphere-with-a-flat-bottom with white lights turns on edge and zooms away.","2005-11-08 00:00:00","38.7072222","-121.28"
"2006-12-03 19:00:00","grand canyon","az","us","light","30.0","30 seconds","Very bright light flying through sky&#44 very fast.  ((NUFORC Note:  Possible hoax&#44 we believe.  PD))","2006-12-07 00:00:00","36.0544444","-112.1386111"
"2012-04-22 21:00:00","cedar lake","in","us","light","2631600.0","1 month","I have seen the same object in the sky for the past month. It always appears around 21:00pm and usually stays there until 23:00. It mov","2012-05-13 00:00:00","41.3647222","-87.4411111"
"2012-04-02 19:50:00","baytown","tx","us","oval","120.0","2 minutes","Round and gray","2012-04-18 00:00:00","29.7352778","-94.9772222"
"2011-09-16 11:16:00","sisters (in-flight)","or","us","triangle","0.5","0.5 sec","Orange Dart-like craft passes our aircraft at close proximity in flight","2012-01-24 00:00:00","44.2911111","-121.5480556"
"1978-07-16 21:00:00","centereach","ny","us","disk","240.0","4 minutes","Centereach&#44 Long Island&#44 NY&#44 1977 or 1978&#44 Red disk shaped object hovering in Northern direction","2003-07-16 00:00:00","40.8583333","-73.1"
"2013-03-01 18:00:00","varanasi (andaman &amp;nicobar islands) (india)","","in","cylinder","180.0","3 minutes","Bright cylindrical silent object hovering over Varanasi&#44 India.","2013-03-03 00:00:00","25.317645","82.973914"
"2008-04-28 22:00:00","hot springs","ar","us","triangle","2700.0","45 minutes","I was sitting on the deck from my friend&#39s condo on the lake and looked across the water and saw in the distance a triangle shape with","2008-06-12 00:00:00","34.5036111","-93.055"
"2006-08-01 02:45:00","phoenix","az","us","triangle","60.0","1 minute","Triangle object seen flying thru the night sky&#44 Weird.","2006-10-30 00:00:00","33.4483333","-112.0733333"
"2011-12-04 23:32:00","palmetto bay","fl","us","disk","360.0","6 minutes","My son and I witnesses an luminum oval shape with rectangular blue lights around it&#44 only 10 feet way from our house.","2011-12-12 00:00:00","25.621772","-80.324775"
"2004-04-09 10:02:00","ellicott city","md","us","other","60.0","1 minute","alien sited walking dog in ellicott city&#44md 04/09/04","2004-04-27 00:00:00","39.2672222","-76.7986111"
"2013-06-19 22:30:00","pigeon forge","tn","us","fireball","120.0","2 minutes","UFO siting in Pigeon Forge&#44 TN.","2013-07-03 00:00:00","35.7883333","-83.5544444"
"2002-09-13 21:15:00","shah alam (malaysia)","","my","light","600.0","5-10 minutes","Bright  flickering orange lights seen on a clear night sky","2002-09-19 00:00:00","3.090607","101.529597"
"2013-07-14 22:00:00","woodbridge","va","us","sphere","30.0","30 seconds","I noticed the object moving from southwest to northeast. The object was a pulsating sphere that turn a brilliant bright whitish color.","2013-07-22 00:00:00","38.6580556","-77.25"
"2004-02-11 20:00:00","wareham","ma","us","light","1200.0","15-20 minutes","strange bright orange light hovering in sky&#44 fading in and out &#44 same spot on multiple occasions&#44 darted across sky","2004-02-12 00:00:00","41.7625","-70.7222222"
"2002-04-17 20:20:00","lakewood","co","us","light","300.0","5 minutes","Saw two star-like objects traveling southeast","2002-04-25 00:00:00","39.7047222","-105.0808333"
"2004-01-31 19:00:00","auburn","me","us","light","900.0","15 min.","A bright light hovering in one place over the western sky for a long time it than it was gone.","2004-02-12 00:00:00","44.0977778","-70.2316667"
"1976-06-01 23:00:00","kannapolis","nc","us","oval","300.0","3-5 minutes","It was a clear starry night when i looked up and saw an oval shaped object with lights&#44hovering with no sound.","2011-08-21 00:00:00","35.4872222","-80.6219444"
"2008-02-23 01:38:00","wheaton","il","us","light","10.0","8-10 seconds","Light shot  out of tree line at constant level across the sky from east to west at extreme high rate of speed. No tail&#44 did not radiate","2008-03-04 00:00:00","41.8661111","-88.1069444"
"2011-07-04 23:00:00","hebron","in","us","formation","1800.0","30 minutes","Formation of Chinese lanterns","2011-07-17 00:00:00","41.3186111","-87.2002778"
"2008-11-21 20:10:00","warrenton","mo","us","chevron","180.0","2-3 min.","White lights in a V shape traveling at a constant speed.","2009-01-10 00:00:00","38.8113889","-91.1413889"
"2007-07-03 21:30:00","southside","al","us","triangle","360.0","4-6 minutes","At approximately 9:30 PM (21:30) I was on my deck smoking a cigarette and as I do nightly&#44 looked into the sky to see the clarity of th","2007-08-07 00:00:00","33.9244444","-86.0225"
"1998-10-04 21:00:00","gold canyon","az","us","oval","6.0","6 seconds","Two ellipses&#44 the first one was slightly larger than the second and they appeared attached or tethered to one another","1998-11-01 00:00:00","33.359341","-111.45003"
"1985-10-31 20:30:00","new york city","ny","us","disk","15.0","15 seconds","Disk Shaped object streaked across Central Park","2003-03-21 00:00:00","40.7141667","-74.0063889"
"2011-04-30 00:05:00","yakima","wa","us","light","180.0","3 min","Bright light","2011-05-12 00:00:00","46.6022222","-120.5047222"
"2001-08-23 23:00:00","ogden (near)","ia","us","light","60.0","approx. 1 minute","I saw a strange light in the sky that moved in a way that convential aircraft cannot move.","2001-10-12 00:00:00","42.0391667","-94.0275"
"2002-04-19 03:15:00","uk/england","","gb","light","900.0","15 mins","Glow on the moon","2002-04-25 00:00:00","52.355518","-1.17432"
"1966-10-15 02:00:00","boca raton (military trail)","fl","us","circle","21600.0","6 hours","SAW BRIGHT LITE.DROVE CLOSER&#44STOPPED WHEN NEXT TO IT.500 YARDS.GOT OUT OF CAR WALKED TOWARD LIGHT.NEXT THING 5 HOURS LATTER","1999-07-05 00:00:00","26.3583333","-80.0833333"
"2010-06-01 22:00:00","chesterfield","va","us","unknown","7200.0","2hrs","four objects passing over chesterfield","2010-06-03 00:00:00","37.3769444","-77.5061111"
"2008-12-02 02:00:00","borrego springs","ca","us","disk","60.0","<1 minute","Disc-shaped object tumbles from starry sky&#44 then bolts. Had faintly illuminated geometric pattern on at least one side.","2009-01-10 00:00:00","33.2558333","-116.3741667"
"2006-09-29 00:00:00","spirit lake","ia","us","light","5.0","5 sec","High altitude orange light moving from zenith west to 30 degrees at incredible speed and rapidly fading.","2006-10-30 00:00:00","43.4222222","-95.1019444"
"2006-08-04 22:00:00","palm springs","ca","us","cylinder","5.0","5 seconds","Fuzzy capsule does a zig zag","2006-10-30 00:00:00","33.8302778","-116.5444444"
"2000-11-22 22:15:00","omaha","ne","us","triangle","90.0","1.5 minutes","Observation of large&#44 illuminated triangle-shaped craft passing over city as we were traveling to Hospital","2000-12-02 00:00:00","41.2586111","-95.9375"
"2014-04-15 01:55:00","san antonio","tx","us","light","10.0","10 seconds","Light moving back and forth during blood moon eclipse.","2014-04-18 00:00:00","29.4238889","-98.4933333"
"2006-05-09 16:00:00","fayetteville","ar","us","cigar","600.0","10 minutes","A red cigar-shaped UFO with a glow around it flys up into the sky","2006-05-15 00:00:00","36.0625","-94.1572222"
"2001-03-19 01:46:00","los angeles","ca","us","other","135.0","2:15","It was about 1:46 A.M. March 19 2001 when I saw it. I was listening to Power 106&#44 and was just about to fall asleep when I heard this w","2001-04-01 00:00:00","34.0522222","-118.2427778"
"2011-04-22 23:00:00","burley","id","us","light","180.0","3 minutes","Mystery disc seen from 50 or less feet away zooms off&#33&#33","2011-05-29 00:00:00","42.5358333","-113.7919444"
"1965-08-12 21:30:00","fort ord","ca","us","triangle","60.0","< 60 sec","Triangurlar object peeks at U.S. Army recruits following display of live fire at Fort Ord&#44 CA. around Aug. 12&#44 1965.","2003-06-18 00:00:00","36.620855","-121.770532"
"2008-11-17 17:30:00","stony brook","ny","us","flash","5400.0","1-1.5 hrs","Light in the sky&#44 moving eratically&#44 dimming and undimming&#44 and staying still.  ((NUFORC Note:  Possible sighting of Sirius??  PD))","2009-01-10 00:00:00","40.9255556","-73.1413889"
"2008-11-14 19:30:00","aland islands (forty miles south of) (finland)","","ax","fireball","10.0","ten seconds","En route from London Stansted Airport&#44 UK to Helsinki Intl&#44 Finland with Czech Airlines&#44 Boeing 737.Approximately forty miles south","2009-03-19 00:00:00","60.178525","19.91561"
"2008-04-29 20:00:00","reno","nv","us","fireball","6.0","6 seconds","Large round glowing yellow fireball traveling at a high rate of speed&#44 then suddenly stopping and disappearing","2008-06-12 00:00:00","39.5297222","-119.8127778"
"2011-12-31 23:40:00","mooresville","nc","us","light","90.0","90 seconds","Four lights traveling south with two lights flying between them.","2013-05-15 00:00:00","35.5847222","-80.8102778"
"2010-04-12 00:00:00","camillus","ny","us","cigar","600.0","10 minutes","((SERIOUS REPORT??))  The ships were humming and faintly glowing.","2010-05-12 00:00:00","43.0391667","-76.3044444"
"2007-08-13 19:30:00","grand island","ne","us","disk","15.0","15 sec","((HOAX??  Student report))  a yellow disk hovering for a few seconds then took off.","2007-08-14 00:00:00","40.925","-98.3416667"
"2006-08-09 03:00:00","brownsville","tx","us","triangle","15.0","10-15 seconds","2 triangular shaped objects spinning around each other over the roof of an apartment in Brownsville&#44 Texas.","2006-10-30 00:00:00","25.9013889","-97.4972222"
"2011-10-21 22:00:00","maricopa","az","us","triangle","5.0","5 seconds","Triangle formation of lights followed by single light","2011-10-25 00:00:00","33.0580556","-112.0469444"
"2012-05-07 21:00:00","cary","nc","us","other","300.0","5 minutes","White&#44 star-like object at dusk over Cary","2012-07-04 00:00:00","35.7913889","-78.7813889"
"2012-05-04 18:15:00","townsville&#44 queensland (australia)","","au","fireball","600.0","10 minutes","Red colored flying body seen flying over Townsville&#44 Queensland AU at 6:15pm on May 4&#44 2012.","2012-05-13 00:00:00","-19.257627","146.817871"
"2010-08-28 22:00:00","dundalk","md","us","light","30.0","30 seconds","UFO seen moving over dundalk.","2010-08-30 00:00:00","39.2505556","-76.5208333"
"1978-04-15 13:00:00","richardson","tx","us","other","120.0","1 to 2 minutes","Elongated wedge shaped UFO&#44 smooth silver in color&#44 in the daytime.","2006-10-30 00:00:00","32.9480556","-96.7294444"
"2012-02-13 20:15:00","rosetta (south africa)","","eg","circle","900.0","15 minutes","Orb-like objects travelling across the sky followed by flashes of light.","2012-03-13 00:00:00","31.4","30.416667"
"1980-06-15 10:30:00","wapello","ia","us","circle","600.0","10min.","Craft sucking water from pond.","2005-04-16 00:00:00","41.1813889","-91.1852778"
"2010-07-18 22:15:00","coalinga","ca","us","triangle","300.0","5 min","Low flying black triangle&#44 3 bright lights scanning the ground&#44 also performing acrobatics flipping end over end","2010-07-19 00:00:00","36.1397222","-120.3591667"
"1966-09-27 01:00:00","red oak","ia","us","oval","180.0","2-3 minutes","Beeping sounds and unidentifiable greenish&#44 foggy  light that flooded area for approx. 3 min. in the early morning hours.","2001-02-18 00:00:00","41.0097222","-95.2252778"
"1960-06-11 02:00:00","barstow-baker","ca","us","disk","300.0","3-5 minutes","Giant saucer crash in the mountains between Baker and Barstow&#44 California.","2004-04-27 00:00:00","35.117919","-116.23546"
"2012-03-15 23:15:00","naas (kildare) (ireland)","","ie","unknown","120.0","2 min","Strange noise&#44 orange lights&#44 naas kildare","2012-03-16 00:00:00","53.220565","-6.659308"
"2002-12-07 10:10:00","las vegas","nv","us","light","60.0","1min","Two white lights in the daytime sky","2002-12-23 00:00:00","36.175","-115.1363889"
"1982-07-20 01:00:00","mount rainier national park","wa","us","light","120.0","2 minutes","Instantaneous right-hand turn. Object was well above thirty miles in altitude.","2006-10-30 00:00:00","46.879966","-121.726909"
"1998-09-23 10:30:00","anson (just east of&#44 on hwy 180)","tx","us","fireball","2.0","2 seconds","I saw a baseball sized fireball&#44 green with yellow and red sparks trailing it&#44 for about 2 seconds and then it disappeared.","1998-09-26 00:00:00","32.7563889","-99.8958333"
"2007-05-15 22:15:00","bonita springs","fl","us","circle","2700.0","30-45 minutes","White circle of multiple lights in Bonita Springs&#44 FL","2007-06-12 00:00:00","26.3394444","-81.7788889"
"2012-03-02 23:00:00","orlando","fl","us","fireball","120.0","2 minutes","2 Fire Balls Flying In The Sky","2012-03-13 00:00:00","28.5380556","-81.3794444"
"2012-11-07 18:15:00","tonopah","nv","us","light","1200.0","20 minutes","Reentry followed by multiple lights hovering above city","2012-11-19 00:00:00","38.0672222","-117.2291667"
"2010-07-17 02:00:00","macon","ga","us","light","16200.0","several hours","Several flashing lights in various positions seen in the northern sky nightly.","2010-08-24 00:00:00","32.8405556","-83.6325"
"2014-02-28 21:30:00","canandaigua","ny","us","teardrop","5.0","~5 seconds","Falling fireball lit up the sky","2014-03-18 00:00:00","42.8741667","-77.2883333"
"2009-04-16 23:30:00","hernando","ms","us","rectangle","30.0","approx. 30 seconds","Stealthy rectangular object seen over Hernando&#44 MS","2009-05-12 00:00:00","34.8238889","-89.9936111"
"2008-02-12 19:15:00","bremerton","wa","us","light","1200.0","20 mins","Stationary red light over the Seattle area viewed from Bremerton&#44Wa","2008-02-14 00:00:00","47.5675","-122.6313889"
"1999-06-26 12:30:00","san fransisco bay area","ca","us","other","600.0","5 - 10 min","Lenticular object hovering over bay","1999-07-05 00:00:00","37.714145","-122.25"
"2013-07-26 22:29:00","springfield","il","us","circle","1200.0","20+ minutes","Balls of lights going higher in the sky then coming back down. there were 4 to 9 of these strange shapes. Witnessed by 2 adults. They w","2013-08-30 00:00:00","39.8016667","-89.6436111"
"1999-06-30 00:00:00","uk/england","","gb","fireball","2.0","seconds","Slow moving burning rock&#44 flying in a horizontal line feet away from me","2011-12-12 00:00:00","52.355518","-1.17432"
"2010-08-21 13:00:00","santa rosa","ca","us","cylinder","5.0","5 seconds","A low flying cylinder shaped obect with a propeller fan looking device at the end about 150 above ground.","2010-08-24 00:00:00","38.4405556","-122.7133333"
"2013-08-30 22:00:00","enola","pa","us","circle","300.0","several hours","Blue&#44 white&#44 orange&#44 and yellow flashing lights on an object that is moving/hovering in a slight circular motion.","2013-09-09 00:00:00","40.29","-76.9341667"
"2012-05-22 01:00:00","cape fear","nc","us","oval","600.0","10 minutes","Bright light off Cape Fear&#44 NC","2012-06-05 00:00:00","35.425","-78.815"
"2003-04-16 23:00:00","limington/naples","me","us","light","2700.0","45min.","2 in car driving to Naples Me&#44 followed ? bright flashing white/blue lights others saw from houses we never sleep now","2003-06-03 00:00:00","43.971667","-70.609167"
"2010-04-24 21:50:00","london (uk/england)","","gb","flash","5.0","3-5 seconds","At approx 9.50 p.m. almost directly overhead&#44 I saw a very bright light (about the same intensity as Venus) which lasted only a few sec","2010-05-12 00:00:00","51.514125","-0.093689"
"1995-08-13 11:00:00","newaygo","mi","us","chevron","45.0","30-45 seconds","Large silent sighting in the woods of mid Michigan hovers and disappears.","2014-01-10 00:00:00","43.4197222","-85.8"
"2007-11-02 20:15:00","discovery bay","ca","us","other","1800.0","30 minutes","Pulsating lights in a bell shape seen through binoculars near at star below Cassiopea.  ((NUFORC Note:  Possibly Sirius.  PD))","2007-11-28 00:00:00","37.9086111","-121.5991667"
"2007-10-24 06:12:00","new york city","ny","us","formation","1800.0","30 minutes","3 to 13 UFOs over Citibank building in Queens NYC in formation for about 20minutes.  ((NUFORC Note:  Possible hoax.  PD))","2007-11-28 00:00:00","40.7141667","-74.0063889"
"1989-05-30 21:00:00","baker city","or","us","unknown","900.0","10 - 15 minutes?","Two humanoid shapes visible inside lit window of craft.","2004-04-27 00:00:00","44.775","-117.8333333"
"2010-11-09 16:00:00","front royal","va","us","oval","180.0","3 minutes","Hovering craft in sky","2010-11-21 00:00:00","38.9180556","-78.1947222"
"2011-05-14 22:00:00","columbus","oh","us","formation","300.0","5 minutes","UFO&#39s over Columbus&#44 OH&#33","2011-05-29 00:00:00","39.9611111","-82.9988889"
